Gene ID	Gene Name	SRR1509734	SRR1509741	SRR1509739	SRR1509737	SRR1509730	SRR1509740	SRR1509738	SRR1509733	SRR1509736	SRR1509732	SRR1509731	SRR1509735
ENSG00000273449		5	0	4	4	3	2	2	3	0	7	4	2
ENSG00000273450		0	1	0	0	0	0	0	0	1	2	1	1
ENSG00000273451		6	7	6	5	4	11	3	7	2	9	19	11
ENSG00000273454		0	0	1	0	0	1	0	3	0	0	0	1
ENSG00000273455		1	2	2	0	3	3	1	0	0	1	0	1
ENSG00000273456		41	38	32	29	19	47	32	45	27	33	21	44
ENSG00000273461		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273464		1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273466		3	1	0	1	1	0	1	0	0	1	1	5
ENSG00000273471		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273472		36	34	33	30	20	38	31	48	33	36	25	47
ENSG00000273473		1	1	5	2	2	10	2	7	2	5	2	3
ENSG00000273474		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273476		1	0	1	0	0	1	0	1	0	0	0	0
ENSG00000273481		1	1	1	0	0	0	1	0	0	0	1	0
ENSG00000273483		0	0	2	0	1	0	1	0	0	1	0	0
ENSG00000273484	OR6R2P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273485		0	2	0	0	0	0	1	1	0	4	1	2
ENSG00000273486		30	44	45	31	32	51	30	56	20	40	47	45
ENSG00000273487		0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000273489		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273492	APP-DT	0	0	0	1	0	0	1	0	0	0	0	0
ENSG00000273493		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273496		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273497		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273499		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273500	MIR6129	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273507		0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000273509	CNTNAP3P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273512		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273513	TBC1D3K	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273514	FOXD4L6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273515		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273516	U1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273520	SPDYE8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273521		0	0	0	2	1	0	1	0	3	0	1	0
ENSG00000273523		1	1	1	0	0	1	1	2	0	0	0	2
ENSG00000273524	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273532		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273536		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273537		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273540	AGBL1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273541		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273542	H4C12	1	3	2	0	1	2	0	1	1	2	0	0
ENSG00000273544	SNORA44	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273549	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273550		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273551		0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000273552		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273553		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273554		1	1	1	0	1	2	0	0	0	0	0	1
ENSG00000273555	MIR6812	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000273557		0	1	0	0	1	1	0	0	0	0	0	0
ENSG00000273558		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273559	CWC25	404	270	278	228	291	286	256	434	218	395	339	373
ENSG00000273565		5	5	3	3	6	6	3	10	5	5	3	9
ENSG00000273566	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273567	REXO1L3P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273568		92	58	82	83	53	83	70	138	78	80	74	111
ENSG00000273569		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273570		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273571		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273573	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273576		21	12	17	4	11	24	10	19	11	16	15	18
ENSG00000273580		0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000273582		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273584		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273585		0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000273586	OR10G1P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273587	SNORA78	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273588		2	2	1	5	1	2	0	2	2	0	1	2
ENSG00000273589		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273590	SMIM11B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273591	7SK	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273593	MIR7160	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273595		0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000273596		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273597		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273598		0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000273599		27	12	24	17	17	24	23	39	30	29	38	37
ENSG00000273600		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273604	EPOP	790	659	745	632	533	886	703	906	653	728	629	769
ENSG00000273606	MIR6776	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000273609		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273610	RN7SL386P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273611	ZNHIT3	586	592	674	568	407	611	500	619	463	609	515	615
ENSG00000273612		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273613	MIR6511A4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273614		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273618		0	0	1	0	0	0	0	0	0	1	0	0
ENSG00000273619		182	210	225	132	88	258	158	217	139	103	113	181
ENSG00000273621		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273623		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273627	MIR4726	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273628		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273629	U7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273634		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273637		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273639		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273640	WBP1LP8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273643	PPP1R26P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273644		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273648	MIR8065	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273650		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273654		41	44	50	47	23	37	36	53	52	55	25	43
ENSG00000273657	MIR6792	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000273658		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273659		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273664		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273668		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273669		1	0	0	0	0	1	0	1	0	0	1	0
ENSG00000273674		1	3	5	2	0	4	2	5	2	2	2	0
ENSG00000273675		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273677		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273679		1	1	2	0	0	2	3	4	1	0	0	0
ENSG00000273680		11	3	4	6	3	3	3	6	4	6	5	4
ENSG00000273682		0	0	0	0	1	0	2	1	0	0	1	3
ENSG00000273687		0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000273691		0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000273692	LONRF2P5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273693	CDRT15P10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273694	U2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273696	CT45A7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273698	MRPL57P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273700	MIR6760	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273701		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273702		284	237	266	199	184	294	218	314	208	236	150	285
ENSG00000273703	H2BC14	0	0	0	0	0	0	0	0	1	0	0	2
ENSG00000273704		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273706	LHX1	272	262	270	257	193	313	280	437	272	330	275	321
ENSG00000273709	U2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273710	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273711		1	0	2	0	0	2	1	3	2	1	0	0
ENSG00000273712		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273716		0	0	0	0	0	2	0	1	1	1	0	0
ENSG00000273717	RN7SL343P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273719		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273720		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273721		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273723	SUGT1-DT	6	9	5	2	3	11	12	9	6	5	8	3
ENSG00000273724		4	1	0	1	4	0	3	6	2	3	5	4
ENSG00000273725	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273727	U1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273729		11	4	7	4	6	9	7	24	4	12	9	13
ENSG00000273730		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273731		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273732	VN1R74P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273733		2	0	4	3	0	1	0	1	0	0	2	4
ENSG00000273734		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273736		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273739		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273742	MIR6075	1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000273744	U4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273745	MIR6870	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273746		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273747		0	0	0	0	1	1	1	2	0	1	0	1
ENSG00000273748		19	21	33	19	16	24	11	30	16	6	15	22
ENSG00000273749	CYFIP1	3003	2591	3119	2486	2075	3438	2484	3807	2388	2805	2419	3478
ENSG00000273750		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273756		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273758	MIR6790	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000273759		6	1	3	2	0	0	0	9	1	0	5	7
ENSG00000273760		1	0	2	0	0	0	0	1	0	0	2	0
ENSG00000273762	VN1R76P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273763		8	4	9	8	10	15	4	11	8	5	2	8
ENSG00000273765		0	0	2	0	0	0	0	0	1	0	0	0
ENSG00000273767		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273768	RNVU1-29	0	0	1	2	0	0	0	0	0	0	0	0
ENSG00000273769	LCA10	0	3	3	1	1	0	0	9	1	4	1	7
ENSG00000273771		0	0	1	0	0	1	0	1	0	0	0	0
ENSG00000273773		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273776	MIR6126	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273777	CEACAM20	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000273778	MIR6765	0	0	0	1	0	1	1	1	0	1	0	0
ENSG00000273782		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273783		91	70	90	70	60	102	58	112	53	76	43	117
ENSG00000273784		2	3	0	0	0	0	0	1	1	0	0	0
ENSG00000273786		1	0	0	0	0	0	0	1	0	1	0	3
ENSG00000273788	U3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273791		0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000273792		0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000273796		21	16	21	22	18	25	11	31	12	16	16	31
ENSG00000273797		1	0	0	0	0	2	0	0	0	1	0	1
ENSG00000273800		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273802	H2BC8	29	24	38	17	15	36	23	49	17	22	14	40
ENSG00000273804		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273805		0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000273806		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000273812		1	1	3	0	0	5	0	0	1	0	0	0
ENSG00000273813		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273816		0	1	0	0	1	0	0	2	0	0	0	0
ENSG00000273818	RN7SL673P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273819	ENPP7P7	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000273820	USP27X	150	117	163	111	75	180	96	167	100	102	109	158
ENSG00000273821		6	6	8	1	3	4	6	6	4	7	2	8
ENSG00000273824		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273825		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273828		0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000273829	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273830	MIR7843	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273835	SNORD115-13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273836	MIR6842	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273837		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273838		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273840		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273841	TAF9	2362	2197	2477	2124	2113	2722	2020	2985	1898	2333	2295	2959
ENSG00000273843		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273844		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273846	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273849	SDR42E1P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273851		0	1	1	0	0	0	2	3	0	0	1	0
ENSG00000273853		2	0	4	2	1	4	0	6	1	4	4	1
ENSG00000273855		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273858		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273860		0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000273863		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273866	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273870		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273872	SLC25A15P4	8	5	4	3	1	3	2	5	0	1	1	3
ENSG00000273874	MIR6859-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273876		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000273877		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273882	MIR8066	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273885		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273886	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273888	FRMD6-AS1	59	37	42	32	30	38	41	68	37	33	30	60
ENSG00000273890		1	0	0	0	0	2	0	0	1	0	1	2
ENSG00000273891		25	8	18	16	12	15	15	21	19	24	22	23
ENSG00000273893		18	7	17	8	13	8	8	16	9	11	15	14
ENSG00000273894	SLC20A1P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273897	PMS2P8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273898	MIR6798	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273899	NOL12	41	30	38	33	29	48	43	38	30	40	44	47
ENSG00000273900		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273901		10	4	5	3	2	6	3	2	2	2	2	5
ENSG00000273904		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273906		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273907	CA15P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273908		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273912	MIR8068	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273913	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273919		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273920		1	1	1	1	0	3	1	6	3	2	2	0
ENSG00000273923		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273925		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273927	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273932	MIR6877	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000273933		0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000273937		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273940	RN7SL722P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273942		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273945	MIR6853	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273946	RN7SL733P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273948		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273950	Metazoa_SRP	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000273951		1	4	8	3	3	6	6	6	0	10	5	2
ENSG00000273956		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273957		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273958		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273961		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273962	IGKV2-40	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273963	ENPP7P14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273964	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273965		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273966		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273971		0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000273972		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273973		1	0	1	1	1	0	0	1	0	0	0	0
ENSG00000273974		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273975	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273976	GOLGA6L1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273978		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273979	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273980		1	0	0	1	0	1	0	0	1	1	0	0
ENSG00000273981	RN7SL106P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273982		12	8	8	5	3	11	6	21	3	7	4	16
ENSG00000273983	H3C8	42	4	3	20	40	8	23	45	33	39	33	34
ENSG00000273986	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273987		9	1	2	2	2	7	1	8	3	4	5	5
ENSG00000273988		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273989		0	0	1	1	0	0	1	1	0	0	0	0
ENSG00000273994	SDR42E1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273997		0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000273998		2	0	0	0	2	2	1	1	0	0	0	0
ENSG00000273999	RBM17P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274001		0	1	0	1	0	1	0	1	0	0	1	0
ENSG00000274002		0	1	3	2	0	1	0	3	1	0	5	1
ENSG00000274004		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274006		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274008	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274010	ZFP91P1	7	10	14	3	2	14	10	7	7	14	9	11
ENSG00000274011	Metazoa_SRP	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000274012	RN7SL2	3682	3354	5686	3424	3439	3054	3764	3674	3024	2943	2669	2833
ENSG00000274015		12	4	8	4	4	5	6	9	4	8	4	2
ENSG00000274017	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274019		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274020	LINC01138	60	98	103	76	61	116	59	113	55	50	67	85
ENSG00000274021		0	1	0	0	1	0	0	0	0	1	0	0
ENSG00000274022		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274023		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274024		2	0	0	0	0	0	0	0	0	1	3	2
ENSG00000274025	MIR3670-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274026	FAM27E3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274028		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274029		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274031		0	0	1	0	0	0	0	1	1	1	0	0
ENSG00000274033		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274034	MIR6813	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274038		2	1	2	3	2	7	2	1	1	0	1	0
ENSG00000274044	FAM230J	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274046	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274049	INO80B-WBP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274051		1	0	0	0	0	0	0	2	1	3	0	1
ENSG00000274052	OR7E156P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274054	MIR4727	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274055		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274056	MIR6507	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274059	RNA5SP534	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274060	MIR6724-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274062	U2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274064		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274066	MIR6514	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000274067		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274068		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274070	CASTOR2	58	38	62	50	36	59	49	105	43	41	35	63
ENSG00000274072		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274075		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274076	RN7SL539P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274079	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274080		2	0	1	0	0	0	1	1	2	0	4	1
ENSG00000274086		0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000274090		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274091	SNORD1C	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274092		2	0	0	0	0	0	0	1	0	1	0	2
ENSG00000274093		4	1	0	0	1	1	1	1	0	0	1	1
ENSG00000274097	RNA5SP535	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274098	RN7SL787P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274099	ABCB10P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274100		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274102	OR4M2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274104		16	19	20	7	6	29	11	19	16	11	6	30
ENSG00000274105		0	0	3	0	0	0	0	0	1	4	1	0
ENSG00000274111	MIR6777	0	0	0	0	0	0	0	1	1	2	0	0
ENSG00000274114	ALOX15P1	4	6	3	1	2	6	1	9	0	4	4	6
ENSG00000274115	MIR6081	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274116		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274118	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274121		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274124		0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000274127		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274128		0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000274133		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274134	MIR6774	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274135	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274139		0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000274149		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274150	FADS2B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274154		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274156		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274157		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274159		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274162	SNX18P1Y	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000274164	RNA5SP439	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274167		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274168	RN7SL585P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274170		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274172	MIR8071-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274173		549	745	947	490	422	1063	475	642	418	505	428	601
ENSG00000274175		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274177		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274178	PRAMEF28P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274180	NATD1	54	67	100	34	24	102	52	89	38	50	37	57
ENSG00000274181	RBPJP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274183	H2AB1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274184		0	0	3	0	0	0	0	1	0	0	0	0
ENSG00000274186	RN7SL248P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274191		0	0	0	0	0	1	0	1	0	2	4	0
ENSG00000274196	FAM197Y4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274197	U4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274198		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274199		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274202		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274204		0	1	2	0	0	0	0	1	1	0	0	2
ENSG00000274206	Metazoa_SRP	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000274209	ANTXRL	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000274210	RNVU1-27	3	0	0	0	0	2	2	3	1	1	1	0
ENSG00000274211	SOCS7	793	803	1108	557	511	1183	597	904	603	757	690	796
