Gene ID	Gene Name	ERR2200171	ERR2200172	ERR2200162	ERR2200168	ERR2200175	ERR2200166	ERR2200167	ERR2200169	ERR2200173	ERR2200170	ERR2200164	ERR2200176	ERR2200163	ERR2200174	ERR2200165
ENSG00000279817		1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000279818		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279819		0	0	0	1	0	1	2	0	1	1	3	0	1	1	0
ENSG00000279821		0	1	0	2	0	0	2	5	0	1	7	3	1	1	0
ENSG00000279822		0	0	1	2	3	0	0	0	4	0	2	0	0	0	0
ENSG00000279825		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279827		4	0	4	1	3	1	3	1	1	3	0	9	6	0	3
ENSG00000279829		0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000279833		4	3	5	2	1	5	0	1	0	2	1	11	1	8	1
ENSG00000279834		0	4	2	0	9	2	2	0	2	0	9	5	4	3	0
ENSG00000279835		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279836		0	0	0	0	0	2	0	1	1	3	4	0	2	1	0
ENSG00000279837		8	23	17	4	25	4	7	16	3	6	10	20	9	12	12
ENSG00000279838		17	8	16	8	33	18	16	10	10	16	36	39	16	8	19
ENSG00000279839		0	0	2	1	0	0	0	4	0	0	0	3	0	0	2
ENSG00000279840		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279841		5	4	6	1	5	5	3	2	6	2	2	7	6	1	1
ENSG00000279842		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279844		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279845		4	0	5	0	2	1	0	0	2	1	4	5	5	0	1
ENSG00000279846		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279847	C8orf87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279848		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279851		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000279852		0	0	0	0	0	3	14	4	2	2	1	0	1	0	0
ENSG00000279853		0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
ENSG00000279855		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279856		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279858		1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000279859		5	4	5	4	1	1	3	1	2	3	0	5	1	2	5
ENSG00000279860		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279861		7	8	16	6	8	6	0	6	4	4	2	21	8	5	7
ENSG00000279862		4	2	0	4	3	2	1	0	2	3	0	1	1	2	5
ENSG00000279863		10	33	9	6	22	10	34	21	18	6	13	31	9	4	19
ENSG00000279864	NCOR1P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279865		5	5	2	5	1	1	3	2	13	4	5	7	9	2	0
ENSG00000279869		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279872		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279873	LINC01126	31	20	38	24	36	25	57	15	44	31	50	54	26	9	19
ENSG00000279874		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279875		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279876		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279878		3	16	17	2	7	14	10	2	3	1	19	22	3	3	6
ENSG00000279879		1	0	3	1	2	1	0	4	0	2	0	1	2	1	1
ENSG00000279880		14	29	18	13	52	15	9	20	19	21	14	30	7	23	25
ENSG00000279881		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279882		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279883		1	0	1	0	0	1	3	1	0	0	0	2	0	0	0
ENSG00000279884		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279885		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279886		0	0	3	0	0	0	0	3	0	0	0	3	0	1	4
ENSG00000279887		0	0	1	1	4	3	7	2	0	1	2	12	0	0	0
ENSG00000279889		0	3	0	0	2	0	0	0	0	2	1	0	0	0	0
ENSG00000279891	FLJ42393	4	8	4	0	1	4	0	4	4	2	4	12	4	7	5
ENSG00000279894		4	8	1	1	4	4	0	1	7	7	0	8	4	2	5
ENSG00000279895		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279897	BIRC6-AS2	6	0	6	4	9	3	4	0	7	8	4	18	4	5	1
ENSG00000279900		2	0	2	4	12	11	6	0	1	7	5	15	1	3	6
ENSG00000279901		5	10	17	10	10	13	23	6	9	2	9	14	8	1	10
ENSG00000279903	SLC7A2-IT1	4	2	2	1	0	0	0	3	9	0	3	28	1	1	2
ENSG00000279904		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279905		0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000279907		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000279908		2	2	1	4	4	3	0	5	3	3	2	2	0	0	2
ENSG00000279910		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279912		0	0	0	0	0	0	0	3	2	1	1	0	0	1	0
ENSG00000279913		3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSG00000279914		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279917		2	0	0	0	0	0	0	2	2	2	6	8	5	0	1
ENSG00000279918		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279919		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279920	LINC01651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279923		1	0	0	2	1	0	0	1	6	0	1	1	2	1	0
ENSG00000279924		5	0	8	3	4	4	5	0	6	4	11	15	3	7	7
ENSG00000279925		0	0	0	0	0	0	0	0	0	3	2	4	0	0	0
ENSG00000279926		12	3	5	4	5	9	8	1	4	0	5	7	1	8	13
ENSG00000279927		0	0	0	0	3	0	0	0	0	0	3	0	0	0	0
ENSG00000279928	DDX11L17	0	1	2	0	0	2	5	0	0	0	0	0	0	0	0
ENSG00000279929		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279930		1	2	2	5	0	1	1	0	2	0	3	3	0	1	5
ENSG00000279931		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279932		10	0	4	9	0	1	8	7	8	3	4	8	1	1	0
ENSG00000279933		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279935		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279936		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279939		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279940		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279942		0	0	0	1	1	0	0	2	4	1	0	1	5	0	0
ENSG00000279943	FLJ38576	5	5	6	2	2	0	3	0	4	3	1	1	3	5	4
ENSG00000279945		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279946		0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279948		16	17	11	16	18	8	15	11	24	14	24	13	11	8	7
ENSG00000279949		1	0	1	3	4	2	0	0	3	1	0	2	0	3	3
ENSG00000279951		3	3	5	5	2	2	12	0	8	6	8	1	3	1	12
ENSG00000279952		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279953		8	1	7	1	10	4	13	1	1	11	2	34	2	3	5
ENSG00000279954		0	0	5	0	0	0	2	0	1	1	2	3	0	0	0
ENSG00000279955		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279956		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000279957		6	1	1	5	7	6	6	2	9	6	11	27	4	2	6
ENSG00000279958		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279959		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279960		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279961	OR8U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279962		0	0	0	1	0	0	0	1	1	0	2	12	1	0	0
ENSG00000279964		3	5	3	4	6	4	4	7	9	0	3	4	7	1	1
ENSG00000279965		0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
ENSG00000279966		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279967		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279968	CCDC28A-AS1	1	0	1	2	10	6	0	1	0	0	2	1	1	2	3
ENSG00000279970		6	7	8	3	8	5	6	3	10	5	15	8	6	2	0
ENSG00000279971		1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279972		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279973		1	0	2	4	1	2	0	0	3	8	10	3	1	1	0
ENSG00000279976		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000279977		10	11	10	5	5	5	5	11	11	5	2	13	4	3	10
ENSG00000279979		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279980	GABARAPL3	0	4	0	0	0	3	0	1	0	0	0	0	0	0	0
ENSG00000279981		0	0	0	0	0	0	0	0	0	0	0	12	0	0	1
ENSG00000279982		0	0	11	0	2	3	0	0	4	2	1	5	0	1	0
ENSG00000279983		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279985		0	0	4	1	2	2	4	2	4	1	0	12	1	1	7
ENSG00000279987		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279989		4	1	2	1	0	1	4	1	4	1	0	15	1	4	5
ENSG00000279990	RPSAP68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279991		2	6	5	8	9	6	7	9	2	3	6	19	2	11	5
ENSG00000279993		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279994		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279995		0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000279996		1	0	1	1	0	0	0	2	1	0	5	4	0	0	0
ENSG00000279997		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279998		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280000		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280002		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280003		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280004		0	0	0	0	0	0	0	0	0	0	1	3	0	1	0
ENSG00000280005		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280007		21	17	23	22	13	9	24	20	17	12	16	40	6	25	15
ENSG00000280009		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280010		1	2	4	3	1	4	8	1	2	1	1	7	1	4	2
ENSG00000280011		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280012	RPL23AP61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280013		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280014		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280015		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280016		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280017		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280018		4	0	0	0	11	0	1	1	0	1	5	3	6	1	0
ENSG00000280019		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280020		0	8	0	1	1	1	2	2	3	2	0	4	0	6	10
ENSG00000280021	OR51F1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280022		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280023		0	0	0	1	0	1	0	0	3	0	0	5	0	2	0
ENSG00000280024		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280025		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000280026		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280027		8	0	1	10	8	11	13	1	5	12	6	15	0	5	5
ENSG00000280028		2	0	2	0	1	0	0	0	3	0	0	0	0	0	2
ENSG00000280029		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280032		0	8	0	0	0	0	0	0	0	1	2	0	0	0	0
ENSG00000280033		2	0	6	4	5	5	15	0	7	3	4	6	4	1	10
ENSG00000280035		0	0	1	0	0	1	0	0	4	2	0	3	3	0	0
ENSG00000280036		6	0	0	1	7	2	5	3	4	1	12	6	4	5	1
ENSG00000280037		3	15	1	1	4	2	5	2	1	3	9	0	0	3	1
ENSG00000280038	DNM1P41	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000280039	RN7SKP23	6	8	9	6	8	5	3	5	22	7	13	43	5	7	7
ENSG00000280040		0	0	0	0	0	0	0	0	0	0	3	1	2	0	0
ENSG00000280042		10	11	24	2	11	22	29	17	25	10	22	18	9	11	16
ENSG00000280043		0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000280044		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280046		22	3	15	13	17	18	21	19	12	16	25	68	15	23	7
ENSG00000280047		0	5	3	1	5	4	0	4	6	1	4	14	0	1	3
ENSG00000280048		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280049		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000280051		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280053		0	5	0	2	3	0	4	0	0	2	0	0	0	0	0
ENSG00000280054		7	5	1	3	11	1	0	3	9	2	2	8	1	7	0
ENSG00000280055	TMEM75	44	44	35	25	37	33	29	66	44	31	27	147	17	26	24
ENSG00000280056		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280057		4	0	2	0	7	1	25	0	0	1	0	20	3	1	0
ENSG00000280058		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280059		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280060		1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000280061		0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000280062		1	0	1	1	9	2	0	1	0	1	3	9	4	3	0
ENSG00000280063		13	10	16	7	8	7	16	2	12	6	2	15	3	5	4
ENSG00000280064		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280067		8	7	2	8	8	9	10	6	15	2	12	8	2	8	9
ENSG00000280068		0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000280069		10	0	11	4	7	4	1	3	3	5	6	13	3	2	3
ENSG00000280070		0	0	0	1	5	2	0	0	0	1	0	0	0	2	0
ENSG00000280071	GATD3B	20	21	21	22	18	15	21	16	14	18	32	40	18	14	12
ENSG00000280073		28	26	9	15	26	7	4	18	26	16	21	37	14	18	0
ENSG00000280075		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280076		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280077		14	5	16	7	7	11	31	10	18	1	20	67	12	9	17
ENSG00000280078		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000280079		25	7	32	15	63	17	25	10	27	17	48	79	18	34	18
ENSG00000280080	TBC1D22A-AS1	0	0	2	4	0	2	4	1	5	3	4	6	0	0	2
ENSG00000280081	LINC01667	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000280082		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280083		0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
ENSG00000280085		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280086		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280087		0	1	4	0	0	5	8	0	0	1	1	0	2	0	1
ENSG00000280088		41	45	43	25	62	21	40	23	29	14	66	49	23	28	13
ENSG00000280089		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280090	OR8B4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000280091		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000280092		3	0	2	0	0	0	2	3	5	2	0	3	0	0	5
ENSG00000280093		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280094	OR1B1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280095		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280096		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280097		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280098		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280099		16	37	44	26	12	30	54	36	23	22	61	58	21	25	28
ENSG00000280103		1	0	0	0	0	0	0	1	0	1	1	2	0	1	0
ENSG00000280104		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280105		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000280106		2	0	0	3	2	5	0	0	9	8	11	17	3	3	6
ENSG00000280107		0	0	0	0	0	0	0	0	2	0	0	0	1	1	0
ENSG00000280108		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280109	PLAC4	14	8	24	16	24	25	23	11	20	9	10	53	7	20	11
ENSG00000280110		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280113		0	0	0	0	0	1	0	0	0	0	6	0	1	0	0
ENSG00000280114		0	2	2	0	0	0	0	0	0	0	0	9	1	1	2
ENSG00000280115		0	0	0	0	0	2	5	0	0	0	0	0	1	0	0
ENSG00000280116		0	0	0	1	0	2	0	0	0	2	0	0	1	1	0
ENSG00000280117		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280118		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280119		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280120		4	0	8	5	18	12	4	3	8	6	7	15	4	11	1
ENSG00000280121		0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ENSG00000280122		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280123		10	0	5	9	17	25	29	2	24	10	10	81	11	19	14
ENSG00000280124		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280125		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280126		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280128		133	23	178	91	118	108	104	39	139	94	160	404	85	77	86
ENSG00000280129		5	3	10	4	1	12	4	2	9	2	7	23	7	8	10
ENSG00000280131		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280132		1	9	2	0	0	1	1	0	1	0	1	0	2	0	3
ENSG00000280134		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280135		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280136		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000280137		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280138		11	7	26	16	18	17	13	12	17	12	25	46	15	11	17
ENSG00000280139		0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000280140		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280142		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280143		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280144		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280145		0	0	0	0	0	1	0	0	0	0	0	12	0	0	1
ENSG00000280147		0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSG00000280148		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280149		2	0	1	0	2	2	0	0	2	0	5	0	0	2	1
ENSG00000280150		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280152		45	32	45	45	40	52	18	37	60	40	73	96	37	23	40
ENSG00000280153		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280154		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280155		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280157		1	13	3	1	0	2	19	0	1	3	3	8	0	0	0
ENSG00000280159		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000280160		0	0	2	0	0	0	6	1	0	0	0	8	0	1	0
ENSG00000280161		6	12	3	3	2	3	0	7	1	1	11	4	1	5	1
ENSG00000280162		1	0	2	1	0	1	2	0	3	4	1	0	1	0	0
ENSG00000280163		2	23	7	3	2	7	9	0	10	1	0	22	5	10	9
ENSG00000280164		0	0	0	0	2	1	0	0	0	0	0	0	0	1	0
ENSG00000280165	PCDH20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280166		0	6	0	1	3	0	2	1	0	2	0	3	0	0	0
ENSG00000280167		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280168		0	6	0	1	0	2	0	0	0	0	0	0	0	0	0
ENSG00000280169		2	0	0	0	0	0	1	1	2	2	0	0	0	0	1
ENSG00000280171		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280172		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000280173		21	26	37	9	47	19	30	16	30	13	10	31	17	13	11
ENSG00000280176		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280177		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280179		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280180		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280181		0	5	1	0	0	0	0	2	1	1	0	0	6	0	1
ENSG00000280182		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000280183		4	3	2	5	2	3	3	1	1	4	9	2	2	1	5
ENSG00000280184		1	2	4	3	0	9	2	4	6	6	13	16	5	6	8
ENSG00000280185		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280186		2	2	0	4	1	3	0	1	2	3	3	5	0	1	3
ENSG00000280187		40	21	22	49	54	21	19	47	35	33	44	68	27	33	21
ENSG00000280189		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280190		1	5	0	0	2	1	3	0	0	0	0	4	0	1	6
ENSG00000280191	LINC01669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280193		18	2	9	10	18	9	16	3	9	9	11	41	7	8	7
ENSG00000280194		3	9	3	0	0	5	1	1	9	1	5	15	0	4	2
ENSG00000280195		22	8	16	25	37	17	23	7	24	27	17	50	13	23	18
ENSG00000280196		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280197	C18orf12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280198		4	0	3	1	0	3	0	0	2	3	1	0	1	0	0
ENSG00000280199		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280200		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280201		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280202		25	36	14	23	14	18	28	20	30	23	20	12	23	15	14
ENSG00000280204	OR1S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280205		0	0	0	0	0	0	0	4	1	0	0	4	1	0	1
ENSG00000280206		10	0	13	9	14	14	20	4	17	11	10	35	4	15	10
ENSG00000280207		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000280208	GGT4P	1	0	0	0	0	2	0	0	2	0	0	0	0	4	0
ENSG00000280211		6	5	5	2	0	5	4	2	0	1	7	11	1	10	4
ENSG00000280212		0	0	0	0	0	0	0	0	1	0	0	0	0	1	2
ENSG00000280213	UCKL1-AS1	15	19	28	23	29	22	40	5	39	20	35	27	25	17	7
ENSG00000280214		3	3	13	10	0	6	8	4	1	4	9	11	4	4	4
ENSG00000280215		1	3	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000280216		0	0	1	1	3	0	3	1	0	0	0	0	0	3	0
ENSG00000280217		45	30	73	38	76	47	88	29	39	42	64	84	65	26	39
ENSG00000280219		13	16	16	9	26	8	16	1	16	9	23	74	15	5	13
ENSG00000280220		1	0	0	0	0	0	0	1	0	1	0	0	0	0	1
ENSG00000280222		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280223		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280224		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280225		1	0	1	4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280227		0	0	0	0	0	0	2	0	1	3	0	0	0	0	3
ENSG00000280228		0	0	2	0	1	2	9	0	0	0	0	1	1	0	0
ENSG00000280229		0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000280231		1	0	0	0	3	0	0	4	1	2	3	19	1	2	1
ENSG00000280232		1	6	0	3	2	5	10	1	1	5	13	18	2	1	8
ENSG00000280233		3	3	3	2	4	3	1	0	1	1	6	5	2	4	1
ENSG00000280234		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000280236	OR12D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280237		11	0	4	4	5	1	4	0	7	1	0	11	0	1	1
ENSG00000280238		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280239		1	3	11	3	14	2	9	2	2	1	2	10	5	2	1
ENSG00000280241		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280242		1	0	2	0	0	2	0	1	1	0	3	0	0	1	2
ENSG00000280243	MTCO1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280244		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280245		0	1	1	2	0	0	0	2	0	0	0	1	0	0	0
ENSG00000280247		2	0	4	1	3	0	0	2	2	1	11	0	0	0	2
ENSG00000280248		3	21	5	5	4	7	11	2	4	3	5	7	15	5	8
ENSG00000280249		0	1	0	0	0	0	0	0	0	0	0	3	0	1	0
ENSG00000280250		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280251		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280254		54	33	70	21	71	37	71	15	47	30	69	116	38	25	45
ENSG00000280255		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000280257		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280259		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280261		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280262		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280263	ACTR3BP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280265		0	0	0	0	0	0	0	1	3	0	0	0	0	2	0
ENSG00000280266		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
